date,themes
20190603141500,AFFECT;KILL;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT;TAX_FNCACT_WOMEN;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;UNGP_CRIME_VIOLENCE;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;TAX_ETHNICITY_INUIT;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_INUIT;SELF_IDENTIFIED_ATROCITY;TERROR;ARMEDCONFLICT;WB_2507_HUMAN_RIGHTS_ABUSES_AND_VIOLATIONS;WB_2203_HUMAN_RIGHTS;WB_2509_GENOCIDE;CRISISLEX_CRISISLEXREC;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;GENERAL_HEALTH;MEDICAL;WB_1305_HEALTH_SERVICES_DELIVERY;WB_621_HEALTH_NUTRITION_AND_POPULATION;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;SELF_IDENTIFIED_HUMAN_RIGHTS;TAX_ETHNICITY_CANADIAN;TAX_FNCACT_MINISTER;LEADER;TAX_FNCACT_PRIME_MINISTER;TAX_FNCACT_OFFICIALS;TAX_FNCACT_CHIEF;TAX_FNCACT_COMMISSIONER;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_CHIEF_COMMISSIONER;TAX_FNCACT_CHIEF_COMMISSIONER;UNGP_FORESTS_RIVERS_OCEANS;LEGISLATION;WB_2960_INDIGENOUS_PEOPLES;WB_421_SOCIAL_INCLUSION;WB_899_SOCIAL_SAFEGUARDS;WB_749_INDIGENOUS_PEOPLES;WB_933_ETHNIC_RELIGIOUS_AND_OTHER_MINORITIES;WB_134_SOCIAL_DEVELOPMENT;TAX_FNCACT_COMMISSIONERS;HUMAN_TRAFFICKING;WB_2458_HUMAN_TRAFFICKING;WB_2453_ORGANIZED_CRIME;EPU_CATS_MIGRATION_FEAR_MIGRATION;RAPE;EPU_ECONOMY_HISTORIC;WB_2745_JOB_QUALITY_AND_LABOR_MARKET_PERFORMANCE;WB_2670_JOBS;WB_2689_JOBS_DIAGNOSTICS;WB_2748_EMPLOYMENT;EDUCATION;WB_470_EDUCATION;EPU_CATS_HEALTHCARE;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_2026_PREVENTION;WB_930_VIOLENCE_PREVENTION;WB_738_SOCIAL_COHESION;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;DISCRIMINATION;UNGP_FREEDOM_FROM_DISCRIMINATION;CRISISLEX_T11_UPDATESSYMPATHY;WB_678_DIGITAL_GOVERNMENT;WB_667_ICT_INFRASTRUCTURE;WB_669_SOFTWARE_INFRASTRUCTURE;WB_2945_DATABASE;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;EPU_POLICY_LAW;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_328_FINANCIAL_INTEGRITY;WB_1014_CRIMINAL_JUSTICE;WB_2082_LAW_ENFORCEMENT;TAX_ETHNICITY_CANADIANS;
20160803160000,AFFECT;KILL;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT;TAX_FNCACT_WOMEN;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;UNGP_CRIME_VIOLENCE;TAX_FNCACT_COMMISSIONERS;TAX_ETHNICITY_CANADIAN;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;UNGP_FORESTS_RIVERS_OCEANS;WB_2203_HUMAN_RIGHTS;WB_2482_RECONCILIATION;WB_2519_RESPONSES_TO_HUMAN_RIGHTS_ABUSES;TAX_FNCACT_MINISTER;LEADER;SOC_GENERALCRIME;EPU_CATS_MIGRATION_FEAR_FEAR;TAX_FNCACT_PRIME_MINISTER;ELECTION;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_831_GOVERNANCE;WB_838_PUBLIC_ACCOUNTABILITY_MECHANISMS;TAX_FNCACT_CHILD;TAX_ECON_PRICE;USPEC_POLICY1;EPU_POLICY_BUDGET;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;CRISISLEX_CRISISLEXREC;POLITICAL_TURMOIL;STATE_OF_EMERGENCY;SOC_SUICIDE;
20160803161500,AFFECT;KILL;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT;TAX_FNCACT_WOMEN;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;UNGP_CRIME_VIOLENCE;TAX_FNCACT_COMMISSIONERS;TAX_ETHNICITY_CANADIAN;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;UNGP_FORESTS_RIVERS_OCEANS;WB_2203_HUMAN_RIGHTS;WB_2482_RECONCILIATION;WB_2519_RESPONSES_TO_HUMAN_RIGHTS_ABUSES;TAX_FNCACT_MINISTER;LEADER;SOC_GENERALCRIME;EPU_CATS_MIGRATION_FEAR_FEAR;TAX_FNCACT_PRIME_MINISTER;ELECTION;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_831_GOVERNANCE;WB_838_PUBLIC_ACCOUNTABILITY_MECHANISMS;TAX_FNCACT_CHILD;TAX_ECON_PRICE;USPEC_POLICY1;EPU_POLICY_BUDGET;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;CRISISLEX_CRISISLEXREC;POLITICAL_TURMOIL;STATE_OF_EMERGENCY;SOC_SUICIDE;ECON_WORLDCURRENCIES;ECON_WORLDCURRENCIES_DOLLARS;ECON_WORLDCURRENCIES_CANADIAN_DOLLARS;
20160803173000,AFFECT;KILL;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT;TAX_FNCACT_WOMEN;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;UNGP_CRIME_VIOLENCE;TAX_FNCACT_COMMISSIONERS;TAX_ETHNICITY_CANADIAN;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;UNGP_FORESTS_RIVERS_OCEANS;WB_2203_HUMAN_RIGHTS;WB_2482_RECONCILIATION;WB_2519_RESPONSES_TO_HUMAN_RIGHTS_ABUSES;TAX_FNCACT_MINISTER;LEADER;SOC_GENERALCRIME;EPU_CATS_MIGRATION_FEAR_FEAR;TAX_FNCACT_PRIME_MINISTER;ELECTION;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_831_GOVERNANCE;WB_838_PUBLIC_ACCOUNTABILITY_MECHANISMS;TAX_FNCACT_CHILD;TAX_ECON_PRICE;USPEC_POLICY1;EPU_POLICY_BUDGET;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;CRISISLEX_CRISISLEXREC;POLITICAL_TURMOIL;STATE_OF_EMERGENCY;SOC_SUICIDE;EPU_ECONOMY_HISTORIC;EPU_CATS_REGULATION;
20160217021500,AFFECT;KILL;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT;TAX_FNCACT_WOMEN;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;UNGP_CRIME_VIOLENCE;TAX_FNCACT_MINISTER;MEDIA_MSM;TAX_FNCACT_CHIEF;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;CRISISLEX_T11_UPDATESSYMPATHY;UNGP_FORESTS_RIVERS_OCEANS;ARREST;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_JAILS;
20170531043000,AFFECT;KILL;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT;TAX_FNCACT_WOMEN;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;UNGP_CRIME_VIOLENCE;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_2026_PREVENTION;DELAY;USPEC_UNCERTAINTY1;TRANSPARENCY;TAX_FNCACT_CHIEF;TAX_FNCACT_COMMISSIONER;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_CHIEF_COMMISSIONER;TAX_FNCACT_CHIEF_COMMISSIONER;CRISISLEX_T11_UPDATESSYMPATHY;CLOSURE;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;TAX_FNCACT_COMMISSIONERS;TAX_FNCACT_FATHER;WB_840_JUSTICE;TAX_FNCACT_MINISTER;MEDIA_SOCIAL;TAX_ECON_PRICE;LEADER;TAX_FNCACT_PRIME_MINISTER;
20210506043000,AFFECT;KILL;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT;TAX_FNCACT_WOMEN;WB_2960_INDIGENOUS_PEOPLES;WB_421_SOCIAL_INCLUSION;WB_899_SOCIAL_SAFEGUARDS;WB_749_INDIGENOUS_PEOPLES;WB_933_ETHNIC_RELIGIOUS_AND_OTHER_MINORITIES;WB_134_SOCIAL_DEVELOPMENT;TAX_FNCACT_SUPERVISOR;CRISISLEX_CRISISLEXREC;TAX_FNCACT_ARTIST;TAX_ETHNICITY_BLACK;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;UNGP_CRIME_VIOLENCE;TAX_FNCACT_ORGANIZER;CRISISLEX_T11_UPDATESSYMPATHY;SOC_GENERALCRIME;
20151210223000,AFFECT;KILL;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT;TAX_FNCACT_WOMEN;WB_678_DIGITAL_GOVERNMENT;WB_667_ICT_INFRASTRUCTURE;WB_669_SOFTWARE_INFRASTRUCTURE;WB_2945_DATABASE;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TAX_ETHNICITY_CANADIAN;TAX_FNCACT_MINISTER;LEADER;TAX_FNCACT_PRIME_MINISTER;TAX_FNCACT_CHIEFS;TAX_FNCACT_LEADERS;GENERAL_GOVERNMENT;USPEC_POLICY1;CRISISLEX_T11_UPDATESSYMPATHY;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;SOC_GENERALCRIME;EDUCATION;WB_470_EDUCATION;WB_1518_EDUCATION_REFORM;WB_1513_EDUCATION_POLICY_AND_PLANNING;WB_1497_EDUCATION_MANAGEMENT_AND_ADMINISTRATION;TAX_FNCACT_CHILDREN;TAX_FNCACT_CHIEF;USPEC_UNCERTAINTY1;LEGISLATION;USPEC_POLITICS_GENERAL1;WB_2960_INDIGENOUS_PEOPLES;WB_421_SOCIAL_INCLUSION;WB_899_SOCIAL_SAFEGUARDS;WB_749_INDIGENOUS_PEOPLES;WB_933_ETHNIC_RELIGIOUS_AND_OTHER_MINORITIES;WB_134_SOCIAL_DEVELOPMENT;WB_2203_HUMAN_RIGHTS;WB_2482_RECONCILIATION;WB_2519_RESPONSES_TO_HUMAN_RIGHTS_ABUSES;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOLS;ELECTION;REFUGEES;
20160321224500,AFFECT;KILL;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT;TAX_FNCACT_WOMEN;WB_678_DIGITAL_GOVERNMENT;WB_667_ICT_INFRASTRUCTURE;WB_669_SOFTWARE_INFRASTRUCTURE;WB_2945_DATABASE;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TAX_ETHNICITY_CANADIAN;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;RAPE;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;TAX_FNCACT_OFFICERS;CRISISLEX_CRISISLEXREC;UNGP_FORESTS_RIVERS_OCEANS;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;MEDIA_MSM;TAX_ETHNICITY_BURMAN;TAX_FNCACT_ECONOMIST;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_WALRUS;
20170411050000,AFFECT;KILL;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT;TAX_FNCACT_WOMEN;WB_678_DIGITAL_GOVERNMENT;WB_667_ICT_INFRASTRUCTURE;WB_669_SOFTWARE_INFRASTRUCTURE;WB_2945_DATABASE;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;TAX_FNCACT_MINISTER;TAX_WORLDFISH;TAX_WORLDFISH_BARB;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;CRISISLEX_CRISISLEXREC;CRISISLEX_T03_DEAD;TAX_FNCACT_WOMAN;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_LEADERS;
20150415171500,AFFECT;KILL;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT;TAX_FNCACT_WOMEN;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;TAX_FNCACT_VICTIMS;SOC_GENERALCRIME;TAX_FNCACT_CRIMINAL;TAX_ECON_PRICE;TAX_FNCACT_EMPLOYEE;TAX_FNCACT_VICTIM;TRIAL;POVERTY;WB_695_POVERTY;IDEOLOGY;ECON_IDENTITYTHEFT;TAX_FNCACT_DIRECTOR;TAX_FNCACT_CRIMINALS;WB_1428_INJURY;WB_1406_DISEASES;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;LEGISLATION;WB_840_JUSTICE;WB_1014_CRIMINAL_JUSTICE;GENERAL_GOVERNMENT;TAX_FNCACT_SPOKESPERSON;ECON_TAXATION;ECON_WORLDCURRENCIES;ECON_WORLDCURRENCIES_DOLLARS;MANMADE_DISASTER_IMPLIED;WB_2745_JOB_QUALITY_AND_LABOR_MARKET_PERFORMANCE;WB_2670_JOBS;WB_2689_JOBS_DIAGNOSTICS;WB_2748_EMPLOYMENT;MEDIA_SOCIAL;
20171122123000,AFFECT;KILL;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT;TAX_FNCACT_WOMEN;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;CRISISLEX_T03_DEAD;TAX_FNCACT_COMMISSIONERS;MANMADE_DISASTER_IMPLIED;DISCRIMINATION;DISCRIMINATION_RACE;DISCRIMINATION_RACE_RACISM;UNGP_FREEDOM_FROM_DISCRIMINATION;MEDIA_MSM;CRISISLEX_CRISISLEXREC;TAX_FNCACT_CORONER;CRISISLEX_C07_SAFETY;TRIAL;SECURITY_SERVICES;TAX_FNCACT_POLICE;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;WB_838_PUBLIC_ACCOUNTABILITY_MECHANISMS;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;TAX_FNCACT_CHILDREN;TAX_FNCACT_WORKERS;TAX_FNCACT_OFFICIAL;CRISISLEX_T11_UPDATESSYMPATHY;TAX_FNCACT_BARTENDERS;TAX_ETHNICITY_BLACK;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_BEAR;SOC_GENERALCRIME;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_PRISON;WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2490_NATIONAL_PROTECTION_AND_SECURITY;TAX_FNCACT_COMMISSIONER;TAX_ETHNICITY_CANADIANS;TAX_FNCACT_VOLUNTEERS;CRISISLEX_T01_CAUTION_ADVICE;
20161005013000,AFFECT;KILL;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT;TAX_FNCACT_WOMEN;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;JUSTICE;UNGP_CRIME_VIOLENCE;GENERAL_GOVERNMENT;TAX_ETHNICITY_INUIT;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_INUIT;TAX_FNCACT_ARTIST;TAX_ETHNICITY_CANADIANS;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;CRISISLEX_CRISISLEXREC;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;SOC_GENERALCRIME;DISCRIMINATION;DISCRIMINATION_RACE;DISCRIMINATION_RACE_RACIST;MEDIA_SOCIAL;TAX_FNCACT_OFFICER;TAX_FNCACT_POLICE_OFFICER;TAX_FNCACT_CHIEF;TAX_FNCACT_CHILDREN;WB_137_WATER;DISCRIMINATION_RACE_RACISM;UNGP_FREEDOM_FROM_DISCRIMINATION;TAX_FNCACT_POLICE_CHIEF;TAX_FNCACT_LEADER;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;TAX_FNCACT_OFFICERS;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT_CITIZENS;TAX_FNCACT_MINISTER;LEADER;TAX_FNCACT_PRIME_MINISTER;WB_2203_HUMAN_RIGHTS;WB_2482_RECONCILIATION;WB_2519_RESPONSES_TO_HUMAN_RIGHTS_ABUSES;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;TAX_FNCACT_CHIEF_OF_POLICE;TAX_ETHNICITY_CANADIAN;EPU_POLICY;EPU_POLICY_GOVERNMENT;TAX_FNCACT_MINISTERS;TAX_FNCACT_CHILD;MANMADE_DISASTER_IMPLIED;WB_168_ROADS_AND_HIGHWAYS;WB_135_TRANSPORT;WB_1809_HIGHWAYS;WB_1803_TRANSPORT_INFRASTRUCTURE;
20160804021500,AFFECT;KILL;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT;TAX_FNCACT_WOMEN;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;TAX_ETHNICITY_CANADIAN;CRISISLEX_T11_UPDATESSYMPATHY;TAX_FNCACT_MINISTER;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;TAX_FNCACT_VICTIMS;CRISISLEX_CRISISLEXREC;CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE;TAX_DISEASE;TAX_DISEASE_TRAUMA;UNGP_FORESTS_RIVERS_OCEANS;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;EPU_POLICY_POLITICAL;TAX_FNCACT_VICTIM;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_COMMISSIONERS;TAX_FNCACT_CRIMINAL;TAX_FNCACT_AUTHORITIES;EPU_POLICY_AUTHORITIES;WB_838_PUBLIC_ACCOUNTABILITY_MECHANISMS;TRIAL;TAX_FNCACT_LAWYERS;MEDIA_SOCIAL;TAX_FNCACT_PRINCE;
20200921144500,AFFECT;KILL;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT;TAX_FNCACT_WOMEN;WB_845_LEGAL_AND_REGULATORY_FRAMEWORK;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_1024_PUBLIC_INTERNATIONAL_LAW;WB_1026_TREATIES;WB_962_INTERNATIONAL_LAW;MANMADE_DISASTER_IMPLIED;UNGP_FORESTS_RIVERS_OCEANS;WB_615_GENDER;MOVEMENT_WOMENS;WB_919_GENDER_AND_HUMAN_DEVELOPMENT;UNGP_GENDER_EQUALITY;WB_2960_INDIGENOUS_PEOPLES;WB_421_SOCIAL_INCLUSION;WB_899_SOCIAL_SAFEGUARDS;WB_749_INDIGENOUS_PEOPLES;WB_933_ETHNIC_RELIGIOUS_AND_OTHER_MINORITIES;WB_134_SOCIAL_DEVELOPMENT;WB_2203_HUMAN_RIGHTS;WB_2482_RECONCILIATION;WB_2519_RESPONSES_TO_HUMAN_RIGHTS_ABUSES;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;TAX_FNCACT_MANAGER;TAX_FNCACT_PROJECT_MANAGER;TAX_WORLDFISH;TAX_WORLDFISH_WHITEFISH;
20230528004500,AFFECT;KILL;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;WB_2960_INDIGENOUS_PEOPLES;WB_421_SOCIAL_INCLUSION;WB_899_SOCIAL_SAFEGUARDS;WB_749_INDIGENOUS_PEOPLES;WB_933_ETHNIC_RELIGIOUS_AND_OTHER_MINORITIES;WB_134_SOCIAL_DEVELOPMENT;TAX_FNCACT;TAX_FNCACT_PRINCE;MANMADE_DISASTER_IMPLIED;WB_168_ROADS_AND_HIGHWAYS;WB_135_TRANSPORT;WB_1809_HIGHWAYS;WB_1803_TRANSPORT_INFRASTRUCTURE;TAX_FNCACT_WOMEN;TAX_FNCACT_LEADERS;CRISISLEX_T11_UPDATESSYMPATHY;SOC_GENERALCRIME;UNGP_FORESTS_RIVERS_OCEANS;CRISISLEX_CRISISLEXREC;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_BABINE;TAX_DISEASE;TAX_DISEASE_TRAUMA;CRISISLEX_T03_DEAD;WB_2203_HUMAN_RIGHTS;WB_2482_RECONCILIATION;WB_2519_RESPONSES_TO_HUMAN_RIGHTS_ABUSES;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2433_CONFLICT_AND_VIOLENCE;UNGP_CRIME_VIOLENCE;RAPE;WB_742_YOUTH_AND_GENDER_BASED_VIOLENCE;WB_2443_RAPE_AND_SEXUAL_VIOLENCE;WB_738_SOCIAL_COHESION;
20230528010000,AFFECT;KILL;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;WB_2960_INDIGENOUS_PEOPLES;WB_421_SOCIAL_INCLUSION;WB_899_SOCIAL_SAFEGUARDS;WB_749_INDIGENOUS_PEOPLES;WB_933_ETHNIC_RELIGIOUS_AND_OTHER_MINORITIES;WB_134_SOCIAL_DEVELOPMENT;TAX_FNCACT;TAX_FNCACT_PRINCE;MANMADE_DISASTER_IMPLIED;WB_168_ROADS_AND_HIGHWAYS;WB_135_TRANSPORT;WB_1809_HIGHWAYS;WB_1803_TRANSPORT_INFRASTRUCTURE;TAX_FNCACT_WOMEN;TAX_FNCACT_LEADERS;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_DOG;CRISISLEX_T11_UPDATESSYMPATHY;SOC_GENERALCRIME;TAX_FNCACT_WOMAN;UNGP_FORESTS_RIVERS_OCEANS;CRISISLEX_CRISISLEXREC;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_BABINE;TAX_DISEASE;TAX_DISEASE_TRAUMA;CRISISLEX_T03_DEAD;WB_2203_HUMAN_RIGHTS;WB_2482_RECONCILIATION;WB_2519_RESPONSES_TO_HUMAN_RIGHTS_ABUSES;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2433_CONFLICT_AND_VIOLENCE;UNGP_CRIME_VIOLENCE;RAPE;WB_742_YOUTH_AND_GENDER_BASED_VIOLENCE;WB_2443_RAPE_AND_SEXUAL_VIOLENCE;WB_738_SOCIAL_COHESION;
20150910151500,AFFECT;KILL;TAX_FNCACT;TAX_FNCACT_WOMEN;ELECTION;TAX_FNCACT_CHIEFS;TAX_ETHNICITY;TAX_ETHNICITY_INDIGENOUS;ETH_INDIGINOUS;TAX_FNCACT_WOMAN;TAX_WORLDFISH;TAX_WORLDFISH_STONEFISH;TAX_FNCACT_DEPUTY;TAX_FNCACT_CHIEF;TAX_ETHNICITY_IROQUOIS;TAX_ETHNICITY_INDIANS;TAX_POLITICAL_PARTY;TAX_POLITICAL_PARTY_DEMOCRATS;USPEC_POLITICS_GENERAL1;GENERAL_GOVERNMENT;CRISISLEX_T11_UPDATESSYMPATHY;TRANSPARENCY;CRISISLEX_T03_DEAD;ECON_WORLDCURRENCIES;ECON_WORLDCURRENCIES_DOLLAR;TAX_ECON_PRICE;
